tract_id,total_buildings,total_TIV,peak_gust_mph,TIV_millions,lat,lon,expected_loss,MDR,loss_M,wind_mph,bldgs_DS0,bldgs_DS1,bldgs_DS2,bldgs_DS3,bldgs_DS4,wind_hol,wind_cgan,wind_diff,TIV_M,buildings
12071040110,582,93709500.0,150.2,93.71,26.61986189113811,-81.79062869905259,57262213.65,0.611060923919133,57.26,150.2,15.0,43.0,84.0,118.0,323.0,150.2,152.0202856407004,1.8202856407004049,93.71,582
12071040111,789,127183500.0,145.7,127.18,26.52657263963623,-81.80808798009151,73940408.55,0.5813679333404097,73.94,145.7,25.0,64.0,121.0,165.0,414.0,145.7,149.92568343871497,4.225683438714981,127.18,789
12071040113,1243,200354500.0,146.0,200.35,26.507363070695597,-81.82725278914104,116913058.05,0.5835309815851403,116.91,146.0,37.0,101.0,191.0,259.0,655.0,146.0,145.45419551230395,-0.5458044876960457,200.35,1243
12071040117,780,125710000.0,149.3,125.71,26.55756360807076,-81.81425362174092,76063876.5,0.6050741905974067,76.06,149.3,19.0,57.0,112.0,161.0,429.0,149.3,149.39055340559585,0.09055340559584124,125.71,780
12071040118,307,49455000.0,135.5,49.46,26.443742863622237,-81.7679169279257,25271376.6,0.5109974037003336,25.27,135.5,13.0,32.0,55.0,67.0,140.0,135.5,136.58947704763145,1.0894770476314477,49.46,307
12071040120,261,42149000.0,138.3,42.15,26.547705907663087,-81.65145140718477,22349355.9,0.5302464091674772,22.35,138.3,11.0,27.0,45.0,56.0,123.0,138.3,138.4847865188257,0.18478651882568897,42.15,261
12071040121,363,58520500.0,144.8,58.52,26.614936792998268,-81.74583335837882,33678160.9,0.5754933894959886,33.68,144.8,11.0,31.0,57.0,76.0,188.0,144.8,143.41400485340083,-1.3859951465991855,58.52,363
12071040122,361,58273000.0,142.7,58.27,26.5946909185464,-81.72817866939974,32687229.500000004,0.5609326703619173,32.69,142.7,12.0,31.0,58.0,76.0,181.0,142.7,143.74284446220904,1.0428444622090467,58.27,361
12071040123,3471,559727500.0,148.0,559.73,26.655684616723484,-81.76258061083942,333824998.15,0.5964062836826849,333.82,148.0,96.0,266.0,516.0,718.0,1875.0,148.0,147.34654442941084,-0.6534555705891592,559.73,3471
12071040124,558,90075500.0,144.8,90.08,26.62785500284799,-81.73212674593083,51793304.9,0.574998805446542,51.79,144.8,17.0,47.0,88.0,117.0,289.0,144.8,146.45038864595278,1.6503886459527735,90.08,558
12071040125,287,46316000.0,143.2,46.32,26.620852568277584,-81.67026340722082,26133472.6,0.5642428663960618,26.13,143.2,10.0,25.0,45.0,60.0,146.0,143.2,142.7608636486493,-0.4391363513506974,46.32,287
12071040126,287,46316000.0,143.1,46.32,26.62260145245143,-81.70086487697618,26101902.8,0.5635612488125055,26.1,143.1,10.0,25.0,45.0,60.0,146.0,143.1,146.3649016075263,3.2649016075262978,46.32,287
12071040127,899,144918000.0,143.0,144.92,26.643364519072453,-81.70480713979485,81611825.39999999,0.5631586510992422,81.61,143.0,30.0,80.0,144.0,190.0,455.0,143.0,142.76512006149565,-0.23487993850434918,144.92,899
12071040128,569,91653500.0,148.0,91.65,26.601551996009448,-81.77193379242875,54699852.64999999,0.5968113890904329,54.7,148.0,16.0,44.0,84.0,117.0,308.0,148.0,148.45690772569148,0.4569077256914795,91.65,569
12071040129,313,50428000.0,147.2,50.43,26.578886272164596,-81.77325700604864,29829059.9,0.5915178055841992,29.83,147.2,9.0,25.0,46.0,65.0,168.0,147.2,149.3602758260545,2.160275826054516,50.43,313
12071040130,363,58520500.0,145.3,58.52,26.57556689775197,-81.75772368461897,33874361.95,0.5788460787245495,33.87,145.3,11.0,30.0,56.0,76.0,189.0,145.3,144.39370352534908,-0.9062964746509294,58.52,363
12071040131,503,81065500.0,146.2,81.07,26.557263681215016,-81.7716935018999,47420178.7,0.5849612806927732,47.42,146.2,15.0,40.0,77.0,105.0,265.0,146.2,147.4811899019062,1.2811899019062025,81.07,503
12071040132,269,43281500.0,149.6,43.28,26.59772807390066,-81.79051971126277,26295887.05,0.6075548918128993,26.3,149.6,7.0,19.0,39.0,55.0,149.0,149.6,152.50071413142365,2.900714131423655,43.28,269
12071040133,310,49982500.0,146.2,49.98,26.567902093197116,-81.78841715247823,29214878.5,0.5845021457510128,29.21,146.2,10.0,25.0,47.0,65.0,164.0,146.2,144.72877514815815,-1.4712248518418392,49.98,310
12071040134,129,20736500.0,149.6,20.74,26.604010141307832,-81.80744779369445,12601019.95,0.6076734236732332,12.6,149.6,3.0,10.0,19.0,26.0,70.0,149.6,150.81695078779845,1.216950787798453,20.74,129
12071040135,648,104297500.0,148.8,104.3,26.58143647661211,-81.80775050662542,62808342.900000006,0.6022037239627029,62.81,148.8,17.0,49.0,96.0,134.0,354.0,148.8,150.12982419137265,1.3298241913726372,104.3,648
12071040136,380,61214000.0,143.2,61.21,26.58964585109559,-81.74836288091947,34588420.599999994,0.5650410134936451,34.59,143.2,12.0,32.0,62.0,81.0,193.0,143.2,145.31273430766595,2.11273430766596,61.21,380
12071040137,520,83902000.0,143.2,83.9,26.574851828955403,-81.7347817446705,47336014.4,0.5641821935114777,47.34,143.2,17.0,45.0,83.0,110.0,263.0,143.2,142.28457393368288,-0.9154260663171101,83.9,520
12071040138,17303,2789897500.0,136.2,2789.9,26.499357628636233,-81.67625979343451,1438139903.45,0.5154812689175857,1438.14,136.2,773.0,1812.0,3068.0,3736.0,7915.0,136.2,135.15931508037357,-1.0406849196264147,2789.9,17303
12071040139,407,65579000.0,139.3,65.58,26.462368990751962,-81.77098378091152,35281943.7,0.5380067353878527,35.28,139.3,17.0,39.0,70.0,88.0,195.0,139.3,141.02291234842536,1.7229123484253535,65.58,407
12071040205,1297,209166500.0,143.5,209.17,26.6679026239789,-81.68173124657004,118484157.35,0.5664585741502584,118.48,143.5,43.0,113.0,208.0,273.0,661.0,143.5,144.88547700984978,1.3854770098497795,209.17,1297
12071040206,1687,272052000.0,141.9,272.05,26.682237354531885,-81.70248475522408,151147120.5,0.555581728860659,151.15,141.9,61.0,151.0,276.0,359.0,839.0,141.9,143.2157392755188,1.3157392755188084,272.05,1687
12071040207,758,122323500.0,139.3,122.32,26.62048139678493,-81.59031362815688,65719597.95,0.5372606077327742,65.72,139.3,29.0,73.0,128.0,163.0,363.0,139.3,140.75967231424548,1.4596723142454664,122.32,758
12071040208,1618,261018500.0,143.9,261.02,26.68143907487229,-81.63308954629821,148553670.79999998,0.569130811800696,148.55,143.9,53.0,138.0,257.0,340.0,827.0,143.9,143.81996291763227,-0.08003708236773832,261.02,1618
12071040209,2128,343167000.0,139.6,343.17,26.658587155477125,-81.57985820396311,185188064.7,0.5396441519726548,185.19,139.6,83.0,204.0,360.0,456.0,1025.0,139.6,140.8883805457415,1.2883805457415178,343.17,2128
12071040210,1365,220008000.0,142.5,220.01,26.655277800309143,-81.62859282691569,123175486.20000002,0.5598682147921895,123.18,142.5,48.0,120.0,221.0,290.0,686.0,142.5,143.87960870994803,1.3796087099480303,220.01,1365
12071040211,853,137612000.0,140.8,137.61,26.625331514191146,-81.6118498701093,75368132.6,0.5476857585094322,75.37,140.8,32.0,80.0,142.0,182.0,418.0,140.8,140.66847287296045,-0.13152712703956126,137.61,853
12071040212,1173,189123000.0,141.9,189.12,26.629661906221305,-81.64773485620336,105081834.9,0.5556269459558065,105.08,141.9,42.0,105.0,192.0,249.0,585.0,141.9,145.63866176671715,3.7386617667171436,189.12,1173
12071040301,763,123016500.0,142.9,123.02,26.60432687118374,-81.69646323600189,69207034.05,0.5625833449171452,69.21,142.9,26.0,68.0,123.0,161.0,386.0,142.9,144.5507493813677,1.6507493813676888,123.02,763
12071040302,530,85430500.0,142.4,85.43,26.582089543699187,-81.69294336225323,47787807.45,0.5593764223550137,47.79,142.4,17.0,48.0,85.0,112.0,266.0,142.4,141.55304475419604,-0.8469552458039686,85.43,530
12071040303,785,126546000.0,141.0,126.55,26.587355185898385,-81.66939432433915,69523006.8,0.549389208667204,69.52,141.0,28.0,71.0,130.0,167.0,386.0,141.0,142.92483041295074,1.9248304129507403,126.55,785
12071040304,470,75809500.0,142.0,75.81,26.598751697889266,-81.65663730911824,42149942.85,0.5559981644780667,42.15,142.0,17.0,42.0,76.0,100.0,235.0,142.0,141.47797749465903,-0.5220225053409706,75.81,470
12071040305,227,36613000.0,141.0,36.61,26.607570477880778,-81.63741064003591,20117294.9,0.5494577035479201,20.12,141.0,8.0,20.0,38.0,49.0,112.0,141.0,143.12062690561368,2.120626905613676,36.61,227
12071040308,1367,220398000.0,131.8,220.4,26.542821420423127,-81.5833517161478,106520196.0,0.4833083603299486,106.52,131.8,72.0,160.0,256.0,298.0,582.0,131.8,134.4778933685111,2.677893368511093,220.4,1367
12071040310,742,119536500.0,138.4,119.54,26.560972178231832,-81.63928520687463,63525658.8,0.5314331505439761,63.53,138.4,29.0,74.0,128.0,159.0,352.0,138.4,138.10897652247243,-0.29102347752757396,119.54,742
12071040311,528,85183000.0,139.8,85.18,26.58006450219013,-81.6368346752595,46094770.6,0.5411264055034456,46.09,139.8,21.0,50.0,89.0,113.0,256.0,139.8,142.18506419386648,2.3850641938664694,85.18,528
12071040312,548,88173500.0,135.3,88.17,26.54354813424837,-81.6173252689842,44935272.1,0.5096233233341083,44.94,135.3,25.0,58.0,99.0,117.0,247.0,135.3,136.85917139040475,1.5591713904047424,88.17,548
12071040313,325,52347000.0,136.7,52.35,26.583096305588192,-81.60114299815764,27183500.1,0.5192943263224253,27.18,136.7,15.0,33.0,57.0,70.0,150.0,136.7,138.8730902399917,2.1730902399917227,52.35,325
12071040314,1042,167908500.0,134.9,167.91,26.58125652984886,-81.58072371047795,85000079.85,0.5062285700247456,85.0,134.9,49.0,112.0,188.0,226.0,467.0,134.9,138.68518947398093,3.785189473980921,167.91,1042
12071040315,554,89438000.0,138.4,89.44,26.57892886762076,-81.6142890858345,47464219.8,0.5306941098861782,47.46,138.4,24.0,55.0,95.0,120.0,262.0,138.4,138.9719178259957,0.5719178259956834,89.44,554
12071040316,298,48124500.0,139.6,48.12,26.597096972685808,-81.62611269301924,25951336.95,0.5392541626406508,25.95,139.6,11.0,30.0,51.0,63.0,143.0,139.6,139.40939575346377,-0.19060424653622476,48.12,298
12071050103,353,56992000.0,144.6,56.99,26.462810210416464,-81.83876740684904,32667877.5,0.5732011071729366,32.67,144.6,11.0,30.0,55.0,75.0,182.0,144.6,144.20572835556172,-0.3942716444382768,56.99,353
12071050104,1340,216033000.0,144.3,216.03,26.4445454016503,-81.85190268198724,123588416.1,0.5720811917623696,123.59,144.3,43.0,113.0,211.0,282.0,690.0,144.3,144.01628457255185,-0.2837154274481577,216.03,1340
12071050105,647,104248000.0,148.5,104.25,26.50724218975958,-81.86670008924146,62565503.2,0.6001602256158391,62.57,148.5,17.0,49.0,97.0,134.0,353.0,148.5,149.32434743587885,0.824347435878849,104.25,647
12071050106,972,156677000.0,147.3,156.68,26.482091768963773,-81.86283564903523,92730466.9,0.5918575598205225,92.73,147.3,27.0,75.0,147.0,201.0,520.0,147.3,148.75172796222498,1.4517279622249646,156.68,972
12071050204,215,34694000.0,142.9,34.69,26.48191923845885,-81.7981747625483,19521097.2,0.562664933417882,19.52,142.9,7.0,19.0,35.0,45.0,108.0,142.9,144.25503619899504,1.3550361989950375,34.69,215
12071050205,282,45337500.0,146.1,45.34,26.481439165164037,-81.83247608924158,26526150.3,0.5850818924731183,26.53,146.1,9.0,22.0,43.0,59.0,149.0,146.1,148.28077487355404,2.180774873554043,45.34,282
12071050206,139,22347000.0,144.6,22.35,26.474337393361566,-81.81303652349683,12837788.1,0.5744747885622231,12.84,144.6,4.0,12.0,22.0,29.0,73.0,144.6,145.55950283781686,0.9595028378168706,22.35,139
12071050207,248,39801500.0,143.0,39.8,26.455814130271225,-81.81067286948694,22475432.45,0.5646880758262879,22.48,143.0,9.0,22.0,39.0,53.0,126.0,143.0,146.12030111573597,3.1203011157359697,39.8,248
12071050208,303,48817500.0,144.6,48.82,26.483943992335544,-81.81783939859012,28045266.75,0.5744920725149792,28.05,144.6,10.0,26.0,48.0,64.0,157.0,144.6,145.14301475014307,0.5430147501430724,48.82,303
12071050210,288,46514000.0,139.4,46.51,26.43843208864172,-81.7924410995631,25028192.9,0.5380787053360279,25.03,139.4,11.0,28.0,48.0,61.0,139.0,139.4,144.42025374988444,5.020253749884432,46.51,288
12071050211,163,26272500.0,139.4,26.27,26.445890085634122,-81.80182147694161,14149560.3,0.5385692377961747,14.15,139.4,6.0,16.0,28.0,35.0,78.0,139.4,141.27850102164751,1.8785010216475087,26.27,163
12071050212,199,32050000.0,143.0,32.05,26.466205052237505,-81.81659183743483,18045286.0,0.5630354446177848,18.05,143.0,7.0,18.0,31.0,41.0,101.0,143.0,142.65426366537557,-0.34573633462443354,32.05,199
12071050213,279,44892000.0,141.2,44.89,26.46026763390826,-81.79541350287273,24751507.8,0.5513567628976209,24.75,141.2,11.0,26.0,46.0,59.0,139.0,141.2,140.53366125290833,-0.6663387470916575,44.89,279
12071050305,1118,180398500.0,132.9,180.4,26.35558221106551,-81.82779258134096,88593954.75,0.4911013935814322,88.59,132.9,57.0,128.0,206.0,242.0,484.0,132.9,134.5637086228648,1.6637086228647888,180.4,1118
12071050306,400,64496000.0,137.5,64.5,26.42657275726232,-81.79430936504765,33846784.4,0.5247888923344083,33.85,137.5,17.0,40.0,70.0,86.0,187.0,137.5,138.10480582201123,0.6048058220112296,64.5,400
12071050311,1112,179222000.0,133.7,179.22,26.433565113226397,-81.74614549394134,89126425.0,0.4972962303735032,89.13,133.7,55.0,124.0,203.0,242.0,489.0,133.7,135.71100074113812,2.011000741138133,179.22,1112
12071050312,12518,2018534500.0,125.5,2018.53,26.3975829655733,-81.68972859435684,879301667.8000001,0.4356138910680001,879.3,125.5,863.0,1696.0,2519.0,2698.0,4739.0,125.5,127.14985643686032,1.6498564368603184,2018.53,12518
12071050315,337,54347500.0,133.6,54.35,26.404628617445102,-81.77865660138728,26978473.75,0.4964068954413727,26.98,133.6,17.0,38.0,62.0,73.0,148.0,133.6,134.43075663101467,0.8307566310146797,54.35,337
12071050316,599,96546000.0,135.5,96.55,26.406536756285764,-81.79670279114268,49270332.6,0.510330128643341,49.27,135.5,28.0,64.0,108.0,131.0,271.0,135.5,135.1698094228974,-0.3301905771025986,96.55,599
12071050317,333,53710000.0,131.2,53.71,26.360672467678675,-81.80103503851609,25698261.6,0.4784632582386892,25.7,131.2,18.0,39.0,62.0,73.0,139.0,131.2,129.8677291629712,-1.3322708370288012,53.71,333
12071050318,906,146001000.0,131.6,146.0,26.378513940062927,-81.78886265453515,70360510.2,0.4819180019314936,70.36,131.6,49.0,107.0,170.0,197.0,385.0,131.6,131.87022757189945,0.27022757189945423,146.0,906
12071050319,1191,192157500.0,141.0,192.16,26.415060475657192,-81.84279894970011,105527154.3,0.5491701042113891,105.53,141.0,43.0,110.0,197.0,254.0,586.0,141.0,143.2245981914852,2.2245981914851995,192.16,1191
12071050320,485,78174000.0,139.3,78.17,26.423073657293955,-81.82015909667147,42016412.7,0.537472979507253,42.02,139.3,18.0,47.0,83.0,103.0,233.0,139.3,140.56114061619533,1.2611406161953198,78.17,485
12071050321,507,81703000.0,136.8,81.7,26.389400698401175,-81.83540348330918,42497320.4,0.5201439408589648,42.5,136.8,22.0,52.0,89.0,109.0,234.0,136.8,135.87139183193202,-0.9286081680679956,81.7,507
12071050322,422,68025500.0,135.2,68.03,26.378210116396268,-81.81805415224318,34559035.9,0.5080306046997082,34.56,135.2,19.0,46.0,75.0,92.0,190.0,135.2,136.39977138877677,1.1997713887767816,68.03,422
12071050323,173,27883000.0,114.7,27.88,26.325060982075975,-81.66469821238417,9804871.8,0.3516433597532547,9.8,114.7,19.0,29.0,38.0,35.0,52.0,114.7,116.21797606959326,1.51797606959326,27.88,173
12071050324,537,86595500.0,119.7,86.6,26.3244320587623,-81.72730196140152,33829150.550000004,0.3906571421147751,33.83,119.7,47.0,82.0,114.0,113.0,180.0,119.7,119.3142138456983,-0.38578615430169805,86.6,537
12071050325,450,72588500.0,116.2,72.59,26.324619820253496,-81.68889095731967,26373709.9,0.36333179360367,26.37,116.2,44.0,74.0,97.0,93.0,139.0,116.2,117.3705876589183,1.1705876589182935,72.59,450
12071050401,340,54793000.0,127.2,54.79,26.3477036972115,-81.78717832817854,24597767.5,0.448921714452576,24.6,127.2,23.0,45.0,67.0,74.0,132.0,127.2,128.227313077669,1.0273130776690067,54.79,340
12071050402,334,53908000.0,127.6,53.91,26.353518368090832,-81.76859987674679,24337131.8,0.4514567745047117,24.34,127.6,21.0,43.0,65.0,72.0,131.0,127.6,126.82554455325406,-0.7744554467459324,53.91,334
12071050501,205,32941000.0,125.4,32.94,26.337988219649237,-81.75978707587295,14365252.6,0.4360903615555083,14.37,125.4,13.0,27.0,40.0,44.0,78.0,125.4,126.87668104052243,1.476681040522422,32.94,205
12071050502,587,94688000.0,123.3,94.69,26.325993461596354,-81.76840257116581,39634172.8,0.4185765123352483,39.63,123.3,44.0,83.0,120.0,125.0,213.0,123.3,125.08117678955234,1.7811767895523474,94.69,587
12071050601,378,60966500.0,128.3,60.97,26.32916342975808,-81.81852126692178,27872546.95,0.4571780723840141,27.87,128.3,23.0,47.0,74.0,82.0,150.0,128.3,130.86457686476294,2.564576864762927,60.97,378
12071050603,238,38421500.0,129.0,38.42,26.336197966017465,-81.79346287211905,17757683.2,0.462180893510144,17.76,129.0,13.0,31.0,47.0,51.0,96.0,129.0,131.52070307805235,2.5207030780523496,38.42,238
12071050604,257,41505500.0,126.7,41.51,26.32388365645691,-81.79532681262245,18426238.9,0.4439469202876728,18.43,126.7,17.0,34.0,51.0,56.0,100.0,126.7,125.57349594806436,-1.1265040519356404,41.51,257
12071060101,191,30917500.0,148.4,30.92,26.46112841933316,-81.94856686917424,18471876.55,0.5974569919948249,18.47,148.4,5.0,14.0,27.0,39.0,102.0,148.4,147.93326244012732,-0.4667375598726835,30.92,191
12071060102,500,80620000.0,148.4,80.62,26.45040517616757,-81.94615369422317,48295450.0,0.5990504837509303,48.3,148.4,14.0,38.0,74.0,103.0,272.0,148.4,150.112552900813,1.7125529008129945,80.62,500
12071060201,262,42198500.0,145.0,42.2,26.415353372760812,-81.90378420421253,24338494.0,0.5767620650023105,24.34,145.0,9.0,21.0,40.0,54.0,137.0,145.0,146.7106789263683,1.7106789263683027,42.2,262
12071060202,246,39554000.0,145.0,39.55,26.412943153777263,-81.89002549503499,22852805.8,0.577762193457046,22.85,145.0,7.0,20.0,38.0,51.0,129.0,145.0,146.71257152945907,1.712571529459069,39.55,246
12071060203,407,65579000.0,145.0,65.58,26.426818637690506,-81.89667511911286,37851517.6,0.5771896125284008,37.85,145.0,12.0,34.0,64.0,86.0,212.0,145.0,151.71909723598208,6.719097235982076,65.58,407
12071060300,1503,242305500.0,138.4,242.31,26.382112846675955,-81.8618265992726,128724975.0,0.5312507351256988,128.72,138.4,62.0,149.0,259.0,323.0,711.0,138.4,140.19633576603977,1.7963357660397605,242.31,1503
12071070101,6613,1066240000.0,127.5,1066.24,26.638917254987057,-82.16351229672027,480802836.8,0.4509330327130852,480.8,127.5,419.0,856.0,1303.0,1431.0,2602.0,127.5,130.1433484602709,2.643348460270886,1066.24,6613
12071070102,3657,589721500.0,144.5,589.72,26.6594098668095,-82.11556025325133,338080189.85,0.5732878822461112,338.08,144.5,116.0,309.0,575.0,768.0,1888.0,144.5,146.8710026452398,2.3710026452397983,589.72,3657
12071070201,2634,424760000.0,152.8,424.76,26.497727698558624,-82.07834077968946,266249531.9,0.6268234577172992,266.25,152.8,59.0,177.0,361.0,529.0,1507.0,152.8,154.71708687695872,1.917086876958706,424.76,2634
12071070202,8848,1426465500.0,141.8,1426.47,26.558825743849262,-82.11714471376007,791713347.6,0.555017522400647,791.71,141.8,315.0,802.0,1450.0,1881.0,4400.0,141.8,142.2670961330395,0.46709613303949027,1426.47,8848
12071080100,7395,1192483000.0,136.7,1192.48,26.61496263696931,-82.21345273662516,618962270.9,0.5190533289782747,618.96,136.7,324.0,764.0,1303.0,1594.0,3408.0,136.7,138.7784538307399,2.078453830739903,1192.48,7395
12071080202,1054,170058000.0,152.4,170.06,26.44229883001649,-82.04507165226856,106142118.6,0.6241524573968882,106.14,152.4,25.0,71.0,146.0,212.0,599.0,152.4,152.18076217819365,-0.21923782180635953,170.06,1054
12071080203,837,134967500.0,152.7,134.97,26.435767604992428,-82.10798614333368,84514906.05,0.6261870898549651,84.51,152.7,18.0,56.0,116.0,168.0,478.0,152.7,153.28477208988997,0.5847720898899809,134.97,837
12071080204,5339,860795000.0,149.9,860.8,26.469108966913126,-82.1126532444268,523974841.4,0.6087103682061351,523.97,149.9,137.0,389.0,770.0,1092.0,2952.0,149.9,150.11195467825635,0.2119546782563475,860.8,5339
12071080300,363,58520500.0,151.2,58.52,26.651830394610244,-81.86790463628678,36106160.7,0.6169831204449723,36.11,151.2,9.0,25.0,52.0,75.0,204.0,151.2,152.26281120907947,1.0628112090794843,58.52,363
12071090100,2115,341050000.0,126.6,341.05,26.7609984953073,-82.24800825221128,151453973.9,0.4440814364462689,151.45,126.6,141.0,279.0,421.0,456.0,818.0,126.6,131.01198785001026,4.411987850010263,341.05,2115
12071980000,2054,331298000.0,143.1,331.3,26.531572297990238,-81.75368542399428,186764900.6,0.5637368791842993,186.76,143.1,69.0,181.0,330.0,434.0,1041.0,143.1,141.23910221111237,-1.8608977888876268,331.3,2054
12071990000,105482,17007785500.0,143.5,17007.79,26.536533161767,-82.21201335372143,9636109519.75,0.5665704991252388,9636.11,143.5,3502.0,9134.0,16849.0,22276.0,53719.0,143.5,145.46939028556176,1.969390285561758,17007.79,105482
